,name,price,Original_price,star,reviews,sold,stock,seller,seller_link,seller_from,category,brand,description,link
239,Star SellerGenius KB 110 USB Keyboard mouse DX 125 USB  Mouse Paket,134.000,,,,1,Kuantitastersisa 2 buah,emalljakarta,https://id.xiapibuy.com/emalljakarta,"KOTA JAKARTA UTARA - PADEMANGAN, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"#BARANG KAMI SELALU READY STOCK SILAKAN KLIK BELI#
Genius KB 110 USB Keyboard and DX 125 USB Mouse [Paket] merupakan paket mouse dan keyboard, perangkat komponen komputer untuk mengetik tulisan Anda dan mouse yang nyaman digunakan pada komputer rumah seperti desktop pc, komputer, dan laptop atau notebook. Keyboard ini memakai fitur kabel PS/2 dan dapat digunakan bagi keperluan komputer Anda seperti untuk tugas sekolah, games, kantor, arsitek, designer dan sebagainya.


Detail Produk:
-USB Keyboard
-Water Spill Protection
-OS Support: Windowns 2000/XP/XP x 64/Vista
-Ideal digunakan pada komputer rumah seperti desktop pc atau dikomputer rakitan
-Garansi 1 Tahun

GENIUS 125 Plug and Play USB Optical Mouse

SPESIFIKASI :
- Buttons : Three buttons (left, middle button with scroll wheel, right)
- Port : USB cable
- OS Support : Windows 7/Vista/XP or Mac OS X 10.4+/Windows 10
- Cordless : No
- Resolution(dpi) : 1200 dpi
- Optical Sensor : YES
- Both Handed : YES",https://id.xiapibuy.com//Genius-KB-110-USB-Keyboard-mouse-DX-125-USB-Mouse-Paket-i.12031235.1321114997
240,Star SellerGENIUS DX 125 OPTICAL MOUSE USB 1200dpi,55.500,,,,0,Kuantitastersisa 10 buah,r1sno27,https://id.xiapibuy.com/r1sno27,"KAB. TANGERANG - SEPATAN, BANTEN, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Specifications:
Dimension(W x H x D):105 x 65 x 36mm
Body weight:90g
Box:95 x 40 x 155mm

OS Support: Windows 7/Vista/XP or Mac OS X 10.4+
Port: USB cable
Resolution(dpi): 1200 dpi
Cordless: No
Buttons: Three buttons (left, middle button with scroll wheel, right)
Optical Sensor: YES
Garansi 1th",https://id.xiapibuy.com//GENIUS-DX-125-OPTICAL-MOUSE-USB-1200dpi-i.3324948.1307226162
241,Star SellerGENIUS DX 120 OPTICAL MOUSE USB 800dpi,55.000,,,,0,Kuantitastersisa 10 buah,r1sno27,https://id.xiapibuy.com/r1sno27,"KAB. TANGERANG - SEPATAN, BANTEN, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Genius DX-120 Mouse 

Mouse keluaran Genius seri values ini dilengkapi dengan sensor optik standar beresolusi 800 DPI. Desain yang sangat nyaman di genggaman tangan kanan maupun tangan kiri Anda. Dilengkapi Auto ""NetScroll"" dan Zooming yang memudahkan bernavigasi di web browser dan dokumen-dokumen Office.

Spesifikasi :
- interface USB 2.0
- resolusi optik 800 DPI
- kompatibel dengan Support Windows Vista/XP x64/2003/XP/Me/2000/98SE/Seven/7/8/10 windows
- desain praktis dan elegan, simpel,
- laser optik warna merah",https://id.xiapibuy.com//GENIUS-DX-120-OPTICAL-MOUSE-USB-800dpi-i.3324948.1307144099
242,KEYBOARD GENIUS USB,125.000,,,,0,Kuantitastersisa 6 buah,pr1ncess_store,https://id.xiapibuy.com/pr1ncess_store,"KOTA JAMBI - JAMBI TIMUR, JAMBI, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"USB Keyboard
Water Spill Protection
OS Support Windows 2000/XP/XP x 64/Vista
Ideal digunakan pada komputer rumah seperti desktop pc atau dikomputer rakitan



#accessorieskomputermurah #catridgecanon #tintaprinter #dvdeksternal #hardiskexternal #elevenkomputer #dataprint #acecorieslaptop #headphone #earphone #headset #flashdisk #ramlaptop #happyshopping",https://id.xiapibuy.com//KEYBOARD-GENIUS-USB-i.4451040.1259452239
243,Star SellerGenius mouse pen-drawing tablet easypen i405x,590.000,,,,0,Kuantitastersisa 7 buah,emalljakarta,https://id.xiapibuy.com/emalljakarta,"KOTA JAKARTA UTARA - PADEMANGAN, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & KeyboardsPen Tablet,,"#BARANG KAMI SELALU READY SILAHKAN LANGSUNG KLIK BELI #
Key features:
> 4"" x 5.5"" working area for drawing and handwriting
> 1024-level pressure sensitivity for all shapes and thickness control
> Make handwriting notes/drawings efficiently in email, MSN, documents, or any application program
> Vista plug and play; handwriting recognition compatible, pen flicks, digital inking in Office and snapping functions for convenient operation

Specification :
Interface support : USB
System support : Windows 7/Vista/XP/2000, MAC OS 10.3.5+
Active area : 4"" x 5.5""
Resolution : 2540 LPI
Report rate : 100 RPS
Pen pressure : 1024 Levels
Programmable keys : 28

System Requirements :
IBM PC/ Pentium 233 compatible or higher
Windows 7/Vista/XP/2000
Macintosh with OS X 10.3.5 or later
Available USB port
CD/DVD-ROM drive for software installation

Package contents :
EasyPen i405X tablet
Cordless pen
Two extra pen tips
AAA battery for pen
Multi-language quick guide
Software :
- PenNotice/Annotate for Word/Pen Commander/PenMail/PenSigner
- PC Driver /E-manual
- Mac Driver/E-manua",https://id.xiapibuy.com//Genius-mouse-pen-drawing-tablet-easypen-i405x-i.12031235.1186801153
244,Star SellerPAKETAN KEYBOARD DAN MOUSE GENIUS USB,155.000,,,,0,Kuantitastersisa 100 buah,villeacc,https://id.xiapibuy.com/villeacc,"KOTA JAKARTA UTARA - PADEMANGAN, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"PAKETAN KEYBOARD DAN MOUSE GENIUS USB

CEK STOCK DULU SEBELUM MEMBELI!
HARAP MEMBACA KETENTUAN LAPAK!",https://id.xiapibuy.com//PAKETAN-KEYBOARD-DAN-MOUSE-GENIUS-USB-i.4055667.1167713494
245,mouse Gaming genius X-G510,205.000,,,,0,Kuantitastersisa 5 buah,bitstoresolo,https://id.xiapibuy.com/bitstoresolo,"KOTA SURAKARTA (SOLO) - LAWEYAN, JAWA TENGAH, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"GENIUS Gaming Mouse X-G510

- Adjustable DPI, yakni 500, 1000, 1500, dan 2000 untuk meningkatkan akurasi respon dalam bermain berbagai game sesuai keinginan pengguna melalui tombol on-the-fly pada bodynya hingga pengguna akan merasa nyaman dan betah menggunakannya.

- Dilengkapi dengan enam tombol yang memiliki polling rate sebesar 1000Hz. Dan enam tombol tersebut terdapat pada body sebelah kiri, kanan, tombol tengah pada body yang dilengkapi dengan scroll, tombol last dan next page, dan tombol pengatur tingkat DPI. Ke-enam tombol tersebut semakin memudahkan para gamer dalam menghidupkan karakter sekaligus permainan dari game yang sedang dimainkannya bersama mouse handal ini.

- Light System, yakni sebuah fitur LED dengan tambahan fitur respon cepat yang dapat diatur atau disesuaikan sesuai selera pengguna. Jadi sistem fitur pada mouse buat game ini menawarkan pengalaman gaming terintegrasi yang mana dapat merespon langsung manuver dan kecepatan gamer, serta memberikan umpan balik yang cepat.

- Perangkat lunak Genius UI yang memungkinkan pengguna untuk menyimpan 20 macro dan 3 profil gamer, termasuk 20 perintah untuk tiap macro. Dan adanya fitur perangkat interface ini, para gamer akan dibuat semakin dibuat bersenang-senang dalam menikmati permainnya karena tampilan interface ini sangat mudah dipahami dan sangat membantu para gamer dalam mengatur sendiri kebebasannya dalam berpetualang di gamenya. 

Gaming Performance :
- Frame Rate : 6000/fps
- Acceleration : 20 Gs
- Velocity : 60 IPS

Isi Paket :
- X-G510
- CD Driver
- User Manual

Garansi : 1 Bulan

**Klaim Garansi Harus dengan Nota dan Box.
#mouse #genius #gaming",https://id.xiapibuy.com//mouse-Gaming-genius-X-G510-i.8287466.1039862528
246,Mouse usb Genius DX-110,50.000,,5.0,2,3,Kuantitastersisa 7 buah,bitstoresolo,https://id.xiapibuy.com/bitstoresolo,"KOTA SURAKARTA (SOLO) - LAWEYAN, JAWA TENGAH, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Genius USB Mouse DX-110

Ready warna :
- Merah - Ready

- Compatible : Windows n Mac
- Plug n Play
- Port : USB 2.0

Garansi : 1 Minggu

**Klaim Garansi Harus Dengan Nota dan Boxnya
#mouse #genius",https://id.xiapibuy.com//Mouse-usb-Genius-DX-110-i.8287466.1031597061
247,Mouse Optic DX-110 Genius USB [Full Color] Original,50.000,,5.0,1,14,Kuantitastersisa 19 buah,visiocomp,https://id.xiapibuy.com/visiocomp,"KOTA BEKASI - BEKASI SELATAN, JAWA BARAT, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"# SPESIFIKASI
Konnektor : USB.
Resolusi optik : 1000 dpi.
Mendukung Mac : OS X 10.7.4 atau yang lebih baru.
3 tombol mouse : tombol kiri / kanan, tombol tengah dengan scroll.
System requirements : Windows 7, 8, 10 atau yang lebih baru.
Panjang kabel : 1.5 m.
Dimensi body : 105x37x60 mm.",https://id.xiapibuy.com//Mouse-Optic-DX-110-Genius-USB-Full-Color-Original-i.23399304.1020641911
248,Star SellerGenius Nx-7000 Wireless Optical Mouse / Genius Wireless Mouse Optical (Nx7000) Original & Resmi,107.000,,,,1,Kuantitastersisa 14 buah,infinitytechno,https://id.xiapibuy.com/infinitytechno,"KOTA JAKARTA PUSAT - SAWAH BESAR, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Mouse Wireless Genius Nx-7000 Original Product

Wireless Mouse Optical GENIUS NX-7000 ini di design benar-benar mengikuti fashion trend sekarang dibalut dengan warna-warna yg cerah yg semakin membuat mouse wireless GENIUS ini makin memanjakan mata anda, tentu bukan hanya warna-warna cerah saja yg di tonjolkan, akan tetapi mouse ini mempunyai tingkat akurasi cursor nya sangat tinggi sehingga pas anda menggunakan mouse GENIUS NX-7000 ini sangat smooth gerakan-gerakan cursor nya. dan satu lagi di alas Mouse GENIUS ini di sediakan slot kosong untuk menaruh Nano Receiver, jadi anda tidak takut kehilangan Nano Receiver GENIUS ini :) ( Bisa di liat di Galeri Photo Produk GENIUS NX-7000 ini)

Speksifikasi :
* Warna : Putih,Hitam,Merah,Hijau,Biru
* Material ABS material
* Reliable 2.4G wireless connection up to 10 meters.
* 9 Months Battery Life(With Rapoo's latest energy saving technology and power switch, you can use your mouse without power interruption for up to 9 months.)
* Connection Type USB 2.0
* 10 meter wireless transmission
* Tracking Method Optical
* Resolution 1000 dpi DPI high-definition invisible tracking engine.
* Supports System Windows XP / Vista / Windows 7 / Windows 8 / Mac OS X 10.4 or higher

NB : Untuk Request Warna harap Menghubungi kami, karena warna tertentu kosong,

Yang anda dapat dari pembelian ini :
1 x Wireless mouse
1 x Nano receiver
1 x AA battery
Garansi Toko 6 Bulan (1 Bulan pertama replace, sisanya service)

Ketentuan Garansi:
- Segel garansi tidak rusak / lepas.
- Kerusakan barang bukan disebabkan oleh kesalahan penggunaan.
- Ongkir klaim garansi ditanggung sepenuhnya oleh pembeli.
- Proses klaim garansi +/- 2 minggu setelah barang sampai kepada kami.

Pemesanan Quantity silahkan PM :)
Anda berminat ? Beli untuk memesan barang.
RESELLER/DROPSHIPER WELCOME",https://id.xiapibuy.com//Genius-Nx-7000-Wireless-Optical-Mouse-Genius-Wireless-Mouse-Optical-(Nx7000)-Original-Resmi-i.60901488.991691109
249,Keyboard Genius KB-110,95.000,,,,0,Kuantitastersisa 10 buah,idecomputer,https://id.xiapibuy.com/idecomputer,"KOTA MALANG - LOWOKWARU, JAWA TIMUR, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"Keyboard Genius KB-110

Spesifikasi:
- Interface untuk: PC USB Connection
- Tipe Kabel: USB mini-DIN (konvensional)
- Dimensi (WHD): 450 (W) x 40 (H) x 175 (D) mm, Panjang Kabel: 150 cm
- Berat: 648 gram
- Water resistant
- Huruf keyboard awet
- Comfortable
- Tahan Pemakaian Jangka panjang
- High Respon Quality
#keyboard_usb #keyboard_murah #keyboard_terbaik #keyboard_genius #keyboard_mini",https://id.xiapibuy.com//Keyboard-Genius-KB-110-i.30007512.952541265
250,MOUSE GENIUS 305 LASER TRAVELER,89.100,90.000,,,0,Kuantitastersisa 10 buah,masterpiececomputer,https://id.xiapibuy.com/masterpiececomputer,"KOTA CIREBON - LEMAHWUNGKUK, JAWA BARAT, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Genius Traveler Model 305 Laser
Packaged Quantity 1
Compatibility Mac, PC
INTERFACE REQUIRED Connector Type 4 pin USB Type A
Type USB
EXPANSION SLOTS",https://id.xiapibuy.com//MOUSE-GENIUS-305-LASER-TRAVELER-i.56541807.921954327
251,MOUSE GENIUS USB DX-110,43.000,,,,0,Kuantitastersisa 31 buah,masterpiececomputer,https://id.xiapibuy.com/masterpiececomputer,"KOTA CIREBON - LEMAHWUNGKUK, JAWA BARAT, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"* Original Product
* 1Tahun Garansi Resmi Genius
* good Quality

Features:
- plug & Play USB optical mouse
- 1000 dpi optical engine
- comfortably designed for either hand

system requirements:
- Windows 7, 8, 10 or later
- Mac OS X 10.7.4 or later
- available USB port

package content:
- DX-110

specifications:
- interface support: USB
- supports Windows 7, 8, 10 or later
- supports Mac OS X 10.7.4 or later
- three buttons, left / right button, middle button with scroll wheel
- optical resolution: 1000 dpi

- dimension: 105x37x60 mm
- cable length: 1.5m
- body weight: 86g

- package size:85x130x40 mm",https://id.xiapibuy.com//MOUSE-GENIUS-USB-DX-110-i.56541807.921858297
252,Genius Mouse Wireless GENIUS NX 7005 ORIGINAL,98.000,,5.0,1,2,Kuantitastersisa 8 buah,alvateha,https://id.xiapibuy.com/alvateha,"KAB. KUDUS - BAE, JAWA TENGAH, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Mouse Wireless GENIUS NX-7005
Original, Garansi resmi 1 tahun

-
Cantumkan warna yang tersedia:
- HITAM
- PUTIH
- BIRU
- MERAH


Spec :
Konektor : USB.
Resolusi : 1200 dpi.
System requirements :
Windows 7, 8, 8.1, 10.
Mac OS X 10.8 atau yang lebih baru.
3 tombol : kiri, kanan, tombol tengah dengan scroll.
Respon Frekuensi : 2.4 GHz.
Sensor Engine : BlueEye.
Berat : 79 g.
Dimensi Mouse : 58x100x39 mm.",https://id.xiapibuy.com//Genius-Mouse-Wireless-GENIUS-NX-7005-ORIGINAL-i.18115820.775126250
253,Mouse Optical Genius DX-110,64.000,,5.0,1,2,Kuantitastersisa 10 buah,pontianaklapak,https://id.xiapibuy.com/pontianaklapak,"KOTA PONTIANAK - PONTIANAK SELATAN, KALIMANTAN BARAT, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"KONFIRMASI STOK TERLEBIH DAHULU SEBELUM ORDER :)
PESAN SEBELUM JAM 16.00 AGAR BISA DIKIRIM HARI ITU

Mouse Genius Optical Wired DX-110
DX-110 merupakan mouse optik terbaru dengan sensor 1200dpi yang memiliki 3 akurasi dibandingkan dengan mouse standart lainnya yang membuat kontrol presisi atas kursor yang baik. Selain itu DX-110 juga memiliki desain sampul ikan emas yang halus yang membuat kontrol tangan kiri maupun kanan semakin sempurna. DX-110 cocok untuk semua aktifitas kinerja dengan kualitas terbaik.
Spesifikasi :
# OS Support : Windows (7, Vista & XP) dan Mac OS X 10.4+
# Port : USB Cable
# Resolution : 1200dpi
# Cordless : No
# Buttons : Three buttons (left, moddle with scroll wheel, right)
# Both Handed : Yes
# Optical Sensor : Yes

NB : warna akan dikirimkan secara random",https://id.xiapibuy.com//Mouse-Optical-Genius-DX-110-i.22554509.691006846
254,EasyPen Kids Designer-Genius Kids Designer,350.000,,,,0,Kuantitastersisa 2 buah,tokosscomsolo,https://id.xiapibuy.com/tokosscomsolo,"KOTA SURAKARTA (SOLO) - LAWEYAN, JAWA TENGAH, ID",ShopeeKomputer & AksesorisMouse & KeyboardsPen Tablet,,"EasyPen Kids Designer
Genius Kids Designer - Kids Tablet - Orange
5"" X 8"" KIDS TABLET (EASY LEARNING,PLAYING AND PAINTING)
Working Area: 5 x 8, Screen: 4:3 Widescreen
Resolution(LPI): 2540, Report Rates (RPS): 125
Maximum report rate: 125 points per second
Easy to use tablet for children from the ages of 3-8

garansi 1 bulan
Klaim garansi harus dengan nota dan box",https://id.xiapibuy.com//EasyPen-Kids-Designer-Genius-Kids-Designer-i.27384532.600212699
255,Mouse wireless Genius NX 7000,112.000,,,,0,Kuantitastersisa 10 buah,pontianaklapak,https://id.xiapibuy.com/pontianaklapak,"KOTA PONTIANAK - PONTIANAK SELATAN, KALIMANTAN BARAT, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"KONFIRMASI STOK TERLEBIH DAHULU SEBELUM ORDER :)
PESAN SEBELUM JAM 16.00 AGAR BISA DIKIRIM HARI ITU


Wireless Mouse Optical GENIUS NX-7000 ini di design benar-benar mengikuti fashion trend sekarang dibalut dengan warna-warna yg cerah yg semakin membuat mouse wireless GENIUS ini makin memanjakan mata anda, tentu bukan hanya warna-warna cerah saja yg di tonjolkan, akan tetapi mouse ini mempunyai tingkat akurasi cursor nya sangat tinggi sehingga pas anda menggunakan mouse GENIUS NX-7000 ini sangat smooth gerakan-gerakan cursor nya. dan satu lagi di alas Mouse GENIUS ini di sediakan slot kosong untuk menaruh Nano Receiver, jadi anda tidak takut kehilangan Nano Receiver GENIUS ini :) ( Bisa di liat di Galeri Photo Produk GENIUS NX-7000 ini)

Speksifikasi :
* Warna : Putih,Hitam,Merah,Hijau,Biru
* Material ABS material
* Reliable 2.4G wireless connection up to 10 meters.
* 9 Months Battery Life(With Rapoo's latest energy saving technology and power switch, you can use your mouse without power interruption for up to 9 months.)
* Connection Type USB 2.0
* 10 meter wireless transmission
* Tracking Method Optical
* Resolution 1000 dpi DPI high-definition invisible tracking engine.
* Supports System Windows XP / Vista / Windows 7 / Windows 8 / Mac OS X 10.4 or higher

NB : Untuk Request Warna harap Menghubungi kami, karena warna tertentu kosong,

Yang anda dapat dari pembelian ini :
1 x Wireless mouse
1 x Nano receiver
1 x AA battery
Garansi Toko 6 Bulan (1 Bulan pertama replace, sisanya service)

Ketentuan Garansi:
- Segel garansi tidak rusak / lepas.
- Kerusakan barang bukan disebabkan oleh kesalahan penggunaan.
- Ongkir klaim garansi ditanggung sepenuhnya oleh pembeli.
- Proses klaim garansi +/- 2 minggu setelah barang sampai kepada kami.

NB : warna akan dikirimkan secara random sesuai stok",https://id.xiapibuy.com//Mouse-wireless-Genius-NX-7000-i.22554509.576927984
256,Keyboard genius kb110,,,5.0,2,3,Kuantitastersisa 0 buah,suryakomp,https://id.xiapibuy.com/suryakomp,"KAB. BANTUL - BANGUNTAPAN, DI YOGYAKARTA, ID",ShopeeKomputer & AksesorisMouse & KeyboardsKeyboard,,"Spesifikasi:
Interface untuk: PC USB Connection
Tipe Kabel: USB mini-DIN (konvensional)
Lain Dukungan Fitur: Windows Windows Vista / XP x64 / XP / 2000
Dimensi (WHD): 450 (W) x 40 (H) x 175 (D) mm, Panjang Kabel: 150 cm",https://id.xiapibuy.com//Keyboard-genius-kb110-i.37623621.575086110
257,Genius mouse dx110 usb,,,,,0,Kuantitastersisa 0 buah,suryakomp,https://id.xiapibuy.com/suryakomp,"KAB. BANTUL - BANGUNTAPAN, DI YOGYAKARTA, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"Features:
- plug & Play USB optical mouse
- 1000 dpi optical engine
- comfortably designed for either hand

system requirements:
- Windows 7, 8, 10 or later
- Mac OS X 10.7.4 or later
- available USB port
",https://id.xiapibuy.com//Genius-mouse-dx110-usb-i.37623621.575067852
258,Genius Paketan Keyboard KB-110X Mouse DX-110 USB Original - Hitam (IN),145.000,,,,0,Kuantitastersisa 10 buah,digitalcity,https://id.xiapibuy.com/digitalcity,"KOTA JAKARTA UTARA - PADEMANGAN, DKI JAKARTA, ID",ShopeeKomputer & AksesorisMouse & Keyboards,,"* Paketan Keyboard dan Mouse
* Konektifitas USB 2.0
* Original Genius
* Full Colour
* Plug N Play
* Desain Ergonomis
* Mouse 3 Tombol
* Keyboard Multimedia
* Compatible with Windows and Mac OS

Kini hadir paket Keyboard dan Mouse Multimedia dengan ukuran keyboard 45 x 16 x 2.5 cm dengan panjang kabel 143 cm dan mouse 10 x 6 x 3 cm dengan panjang kabel 150 cm. Paket ini terdiri dari Keyboard KB-110X dan Mouse DX-110 yang memiliki konektifitas USB 2.0. Pemakaiannya sangat mudah, cukup Plug n' Play tanpa perlu menginstall software apapun. Keyboard dengan desain yang simple namun elegant dengan tuts yang cukup tinggi membuat Keyboard satu ini sangat ideal untuk penggunaan sehari-hari. Mouse didesain simple dan pas di tangan, membuat mouse ini sangat nyaman untuk digunakan. Keyboad Mouse ini bisa dipakai sebagai keyboard pengganti Laptop anda yang rusak dengan mencolokkan port usb ke Laptop anda. Bisa dipakai untuk PC dan juga Laptop. Simple dibawa kemanapun anda pergi.",https://id.xiapibuy.com//Genius-Paketan-Keyboard-KB-110X-Mouse-DX-110-USB-Original-Hitam-(IN)-i.924212.558374180
